sampno,perno,age,gender,ethnicity,ethnic_oth,education,drivingfreq,transitfreq,employment,commutework,worktransport,worktransport_oth,commutedist,weeklycommute,workdays,workvehicle,enrolled,schooltransport,schoolcommute,pevowner
4330,1,,2,6,-1,4,1,0,2,1,1,-1,8,0,3,2,4,-1,-1,0
4330,2,,1,1,-1,2,1,0,1,1,1,-1,5,1000,5,2,4,-1,-1,0
4331,1,,2,6,-1,7,1,14,1,1,1,-1,10,140,7,2,4,-1,-1,0
4331,2,,2,6,-1,6,4,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
4331,3,,1,6,-1,5,1,14,3,1,1,-1,20,280,7,2,4,-1,-1,0
4332,1,,1,4,-1,6,1,0,1,1,1,-1,25,350,5,2,4,-1,-1,0
4332,2,,1,4,-1,2,1,5,1,1,1,-1,10,50,5,2,4,-1,-1,0
4332,3,,1,6,-1,6,1,5,1,1,1,-1,15,150,5,2,4,-1,-1,0
4332,4,,1,4,-1,1,4,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
4333,1,,2,6,-1,3,1,0,2,1,1,-1,5,20,2,2,4,-1,-1,0
4334,1,,2,6,-1,8,1,0,1,1,1,-1,10,100,5,2,4,-1,-1,0
4334,2,,2,6,-1,8,1,0,1,1,1,-1,10,100,5,2,4,-1,-1,0
4334,3,,2,2,-1,6,1,0,1,1,1,-1,15,200,5,2,4,-1,-1,0
4334,4,,2,2,-1,6,1,0,1,1,1,-1,15,200,5,2,4,-1,-1,0
4335,1,,2,4,-1,5,1,2,1,1,1,-1,20,200,5,2,2,1,10,0
4335,2,,1,4,-1,2,1,0,1,1,1,-1,10,100,5,2,4,-1,-1,0
4335,3,,2,4,-1,3,2,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
4338,1,,1,2,-1,2,1,0,1,1,1,-1,25,200,4,2,4,-1,-1,0
4338,2,,2,2,-1,6,1,0,1,1,1,-1,15,90,3,2,4,-1,-1,0
4338,3,,2,2,-1,6,1,0,1,1,1,-1,25,150,3,2,4,-1,-1,0
4338,4,,1,2,-1,6,1,0,1,1,1,-1,20,200,5,2,4,-1,-1,0
4341,1,,2,2,-1,6,1,0,1,1,1,-1,5,70,6,2,4,-1,-1,0
4343,1,,1,6,-1,6,1,0,1,1,1,-1,12,24,2,2,4,-1,-1,0
4345,1,,2,6,-1,4,2,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
4347,1,,1,6,-1,6,1,0,1,1,1,-1,91,945,5,3,4,-1,-1,0
4347,2,,2,6,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
4348,1,,2,6,-1,8,1,0,1,1,1,-1,3,30,5,2,4,-1,-1,0
4348,2,,1,6,-1,4,1,0,1,1,1,-1,20,200,5,2,2,1,4,0
4349,1,,2,4,-1,2,1,2,2,1,1,-1,10,30,3,2,4,-1,-1,0
4349,2,,1,4,-1,2,2,3,2,1,8,gets picked up,20,60,3,3,4,-1,-1,0
4351,1,,2,6,-1,6,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
4352,1,,2,6,-1,8,1,0,1,1,1,-1,8,100,5,2,4,-1,-1,0
4352,2,,1,6,-1,8,1,0,1,1,1,-1,8,0,4,2,4,-1,-1,0
4353,1,,1,6,-1,7,2,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
4353,2,,2,6,-1,6,1,0,1,1,1,-1,35,350,5,2,4,-1,-1,0
4355,1,,2,6,-1,8,1,0,1,1,1,-1,10,50,5,2,4,-1,-1,0
4355,2,,1,6,-1,4,2,0,5,1,1,-1,15,30,2,2,4,-1,-1,0
4357,1,,1,4,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
4357,2,,2,6,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
4357,3,,1,6,-1,2,2,0,2,1,6,-1,2,0,3,3,2,6,3,0
4360,1,,2,4,-1,2,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
4360,2,,1,8,-1,2,1,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
4360,3,,2,4,-1,2,1,0,1,2,-1,-1,-1,-1,-1,-1,2,1,5,0
4361,1,,2,6,-1,5,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
4361,2,,2,6,-1,4,1,0,1,1,1,-1,25,250,5,2,4,-1,-1,0
4362,1,,1,4,-1,7,1,1,1,2,-1,-1,-1,-1,-1,-1,1,1,30,1
4362,2,,2,4,-1,5,1,0,1,2,-1,-1,-1,-1,-1,-1,1,1,10,1
4362,3,,1,4,-1,1,2,2,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1
4363,1,,1,2,-1,2,2,4,4,-1,-1,-1,-1,-1,-1,-1,1,5,1,0
4363,2,,1,2,-1,4,1,10,1,1,1,-1,30,350,5,2,4,-1,-1,0
4363,3,,2,2,-1,6,2,10,1,1,2,-1,15,200,5,2,4,-1,-1,0
4363,4,,2,2,-1,2,3,1,4,-1,-1,-1,-1,-1,-1,-1,1,5,2,0
4364,1,,1,2,-1,8,1,0,1,1,1,-1,21,168,4,2,4,-1,-1,0
4364,2,,2,2,-1,6,1,0,1,1,1,-1,8,80,5,2,4,-1,-1,0
4366,1,,1,6,-1,8,1,0,1,1,1,-1,3,30,5,2,4,-1,-1,0
4366,2,,2,4,-1,6,1,0,1,1,1,-1,3,3,5,2,4,-1,-1,0
4368,1,,2,2,-1,4,1,4,5,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
4368,2,,1,2,-1,4,1,2,1,1,1,-1,10,70,5,2,4,-1,-1,0
4368,3,,2,2,-1,1,4,2,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
4373,1,,2,6,-1,5,1,0,1,1,1,-1,30,400,6,3,4,-1,-1,0
4373,2,,1,6,-1,6,1,0,1,1,1,-1,20,200,5,1,4,-1,-1,0
4376,1,,1,3,-1,6,2,0,5,1,1,-1,5,3,6,2,4,-1,-1,0
4376,2,,2,3,-1,5,2,0,2,1,1,-1,3,12,6,2,4,-1,-1,0
4377,1,,2,6,-1,6,1,0,1,1,1,-1,17,270,5,2,4,-1,-1,0
4377,2,,1,4,-1,6,1,0,1,1,1,-1,15,150,5,2,4,-1,-1,0
4377,3,,2,4,-1,4,3,0,1,1,5,-1,1,10,5,3,4,-1,-1,0
4377,4,,1,4,-1,6,1,0,1,1,1,-1,5,50,5,2,4,-1,-1,0
4378,1,,2,3,-1,4,1,0,2,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
4378,2,,1,3,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
4378,3,,2,3,-1,1,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
4379,1,,1,6,-1,8,1,0,1,1,2,-1,10,250,5,2,4,-1,-1,0
4379,2,,2,6,-1,8,4,28,2,1,4,-1,5,50,5,3,2,4,10,0
4381,1,,2,4,-1,2,3,2,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
4381,2,,1,4,-1,2,1,0,1,1,1,-1,5,50,5,3,2,1,5,0
4382,1,,2,6,-1,4,1,0,1,1,1,-1,25,250,5,2,4,-1,-1,0
4382,2,,1,6,-1,8,1,5,1,1,3,-1,40,400,5,1,4,-1,-1,0
4384,1,,1,2,-1,3,1,5,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
4386,1,,4,4,-1,4,4,1,2,2,-1,-1,-1,-1,-1,-1,3,-1,-1,0
4388,1,,2,2,-1,7,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
4389,1,,2,2,-1,2,1,0,2,1,1,-1,5,30,3,2,4,-1,-1,0
4390,1,,2,6,-1,2,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
4390,2,,1,4,-1,4,1,0,1,1,1,-1,10,100,5,2,4,-1,-1,0
4391,1,,2,3,-1,5,1,6,1,1,1,-1,10,50,5,2,3,-1,-1,0
4391,2,,1,3,-1,4,2,8,2,1,1,-1,5,18,5,2,4,-1,-1,0
4392,1,,2,2,-1,6,1,0,2,1,1,-1,3,18,3,2,4,-1,-1,0
4393,1,,1,1,-1,4,1,0,1,1,1,-1,8,88,5,2,4,-1,-1,0
4393,2,,2,2,-1,8,1,0,1,1,1,-1,15,60,4,2,4,-1,-1,0
4394,1,,1,6,-1,2,1,0,2,1,1,-1,10,100,5,2,2,1,12,0
4395,1,,2,2,-1,6,1,1,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
4396,1,,2,6,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
4397,1,,1,6,-1,8,1,0,1,1,1,-1,22,220,5,2,4,-1,-1,0
4397,2,,2,6,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
4397,3,,1,6,-1,7,1,0,1,1,1,-1,7,70,5,2,2,1,30,0
4400,1,,2,4,-1,6,1,0,1,2,-1,-1,-1,-1,-1,-1,1,5,4,0
4401,1,,2,4,-1,2,1,0,1,1,1,-1,20,20,4,2,4,-1,-1,0
4401,2,,1,6,-1,2,1,0,1,1,1,-1,15,1,3,2,4,-1,-1,0
4404,1,,2,2,-1,6,1,0,1,1,1,-1,20,80,4,2,4,-1,-1,0
4405,1,,2,3,-1,5,1,0,2,1,1,-1,41,82,3,2,4,-1,-1,0
4405,2,,1,3,-1,2,4,5,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
4405,3,,2,3,-1,4,3,4,4,-1,-1,-1,-1,-1,-1,-1,1,4,8,0
4406,1,,2,6,-1,8,1,0,1,1,1,-1,20,200,5,2,4,-1,-1,0
4407,1,,2,2,-1,6,1,0,1,1,1,-1,12,100,5,2,4,-1,-1,0
4409,1,,2,4,-1,6,1,0,1,1,1,-1,13,130,5,2,4,-1,-1,0
4410,1,,2,3,-1,2,1,0,2,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
4410,2,,1,6,-1,2,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
4410,3,,1,3,-1,4,1,0,2,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
4410,4,,2,6,-1,2,3,0,2,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
4412,1,,2,4,-1,5,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0
4412,2,,1,4,-1,6,1,0,5,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0
4418,1,,2,4,-1,6,1,0,1,1,1,-1,2,11,5,2,4,-1,-1,0
